id,R_RELAT,HHFAMINC,age_category,R_SEX,WORKER,TRPTRANS,TRAVDAY,time_of_day,WHYTRP1S
90001142841,7,6,5,1,2,4,5,30,1
90001142841,7,6,5,1,2,4,5,39,5
90001142841,7,6,5,1,2,4,5,41,1
90001142842,1,6,5,2,2,1,5,24,5
90001142842,1,6,5,2,2,1,5,34,1
90001143381,7,4,4,2,1,20,2,15,5
90001143432,3,9,5,1,1,4,3,23,2
90001143433,1,9,4,2,2,20,3,12,5
90001143711,7,10,4,1,1,2,2,19,5
90001143711,7,10,4,1,1,18,2,20,5
90001143711,7,10,4,1,1,18,2,24,5
90001143711,7,10,4,1,1,2,2,29,1
90001143711,7,10,4,1,1,1,2,38,5
90001143711,7,10,4,1,1,1,2,38,1
90001143712,1,10,4,2,2,1,2,24,5
90001143712,1,10,4,2,2,1,2,33,1
90001143881,7,2,4,2,1,4,1,22,4
90001143881,7,2,4,2,1,4,1,25,1
90001143881,7,2,4,2,1,4,1,36,4
90001143881,7,2,4,2,1,4,1,39,5
90001143881,7,2,4,2,1,4,1,40,1
90001143882,1,2,4,1,1,4,1,22,4
90001143882,1,2,4,1,1,4,1,25,1
90001143882,1,2,4,1,1,4,1,36,4
90001143882,1,2,4,1,1,4,1,39,5
90001143882,1,2,4,1,1,4,1,41,1
90001144191,7,10,3,1,1,2,7,19,5
90001144191,7,10,3,1,1,2,7,27,1
90001144192,1,10,3,2,1,2,7,19,5
90001144192,1,10,3,2,1,2,7,27,1
90001144221,7,7,5,2,2,3,1,26,1
90001144271,7,9,3,1,1,3,3,25,5
90001144271,7,9,3,1,1,3,3,26,1
90001144271,7,9,3,1,1,3,3,35,5
90001144271,7,9,3,1,1,3,3,38,5
90001144271,7,9,3,1,1,3,3,38,1
90001144272,1,9,3,2,1,1,3,17,2
90001144272,1,9,3,2,1,1,3,33,1
90001144351,7,3,3,1,1,1,1,29,5
90001144351,7,3,3,1,1,1,1,32,1
90001144551,7,6,3,1,1,4,4,12,2
90001144551,7,6,3,1,1,4,4,14,2
90001144551,7,6,3,1,1,4,4,34,2
90001144551,7,6,3,1,1,4,4,36,1
90001144831,7,3,3,1,2,1,6,35,5
90001145061,7,11,4,1,1,1,5,15,5
90001145061,7,11,4,1,1,1,5,17,1
90001145091,7,9,6,1,2,1,1,27,5
90001145091,7,9,6,1,2,1,1,31,5
90001145091,7,9,6,1,2,1,1,33,3
90001145091,7,9,6,1,2,1,1,33,1
90001145092,1,9,6,2,2,1,1,27,5
90001145092,1,9,6,2,2,1,1,31,5
90001145221,7,8,3,1,1,1,4,40,3
90001145221,7,8,3,1,1,1,4,41,1
90001145281,7,9,4,2,2,3,5,18,5
90001145281,7,9,4,2,2,3,5,20,1
90001145281,7,9,4,2,2,3,5,37,5
90001145281,7,9,4,2,2,3,5,41,5
90001145281,7,9,4,2,2,3,5,44,3
90001145281,7,9,4,2,2,3,5,45,1
90001145283,2,9,3,2,2,3,5,37,5
90001145283,2,9,3,2,2,3,5,41,5
90001145283,2,9,3,2,2,3,5,44,3
90001145283,2,9,3,2,2,3,5,45,1
90001145431,7,6,3,2,1,4,3,13,2
90001145431,7,6,3,2,1,4,3,34,1
90001145432,1,6,4,1,1,4,3,15,5
90001145432,1,6,4,1,1,4,3,15,2
90001145432,1,6,4,1,1,4,3,20,2
90001145432,1,6,4,1,1,4,3,22,2
90001145432,1,6,4,1,1,4,3,26,5
90001145432,1,6,4,1,1,4,3,28,2
90001145432,1,6,4,1,1,4,3,34,5
90001145432,1,6,4,1,1,4,3,35,1
90001145541,7,5,4,2,2,1,1,16,4
90001145541,7,5,4,2,2,1,1,18,3
90001145541,7,5,4,2,2,1,1,19,3
90001145541,7,5,4,2,2,1,1,19,1
90001145761,7,11,4,1,1,3,1,36,5
90001145761,7,11,4,1,1,3,1,40,1
90001145762,1,11,3,2,1,3,1,36,5
90001145762,1,11,3,2,1,3,1,40,1
90001145801,7,6,3,2,2,1,4,14,5
90001145801,7,6,3,2,2,1,4,18,2
90001145801,7,6,3,2,2,1,4,37,5
90001145871,7,11,5,1,2,1,5,26,5
90001145871,7,11,5,1,2,1,5,30,3
90001145871,7,11,5,1,2,1,5,31,3
90001145871,7,11,5,1,2,1,5,32,3
90001145871,7,11,5,1,2,1,5,33,1
90001145872,1,11,5,2,2,1,5,24,5
90001145872,1,11,5,2,2,1,5,30,1
90001145901,7,8,4,2,1,3,1,19,4
90001145901,7,8,4,2,1,3,1,22,1
90001145902,1,8,4,1,1,3,1,19,4
90001145902,1,8,4,1,1,3,1,22,1
90001145903,3,8,6,2,2,3,1,19,4
90001145903,3,8,6,2,2,3,1,22,1
90001146041,7,3,5,2,2,20,1,38,1
90001146041,7,3,5,2,2,20,1,39,1
90001146051,7,8,3,1,1,4,2,15,2
90001146051,7,8,3,1,1,4,2,34,1
90001146052,1,8,3,2,1,1,2,15,2
90001146052,1,8,3,2,1,1,2,33,1
90001146171,7,11,4,1,1,1,1,30,5
90001146171,7,11,4,1,1,1,1,40,1
90001146172,1,11,4,2,1,1,1,25,5
90001146172,1,11,4,2,1,1,1,41,1
90001146402,1,11,4,1,1,4,1,21,3
90001146402,1,11,4,1,1,4,1,23,5
90001146402,1,11,4,1,1,4,1,25,2
90001146581,7,10,4,1,1,4,2,15,5
90001146581,7,10,4,1,1,20,2,17,4
90001146581,7,10,4,1,1,11,2,19,5
90001146581,7,10,4,1,1,8,2,19,5
90001146581,7,10,4,1,1,20,2,20,4
90001146581,7,10,4,1,1,20,2,23,5
90001146581,7,10,4,1,1,8,2,24,5
90001146581,7,10,4,1,1,11,2,24,5
90001146581,7,10,4,1,1,4,2,25,4
90001146581,7,10,4,1,1,4,2,26,1
90001146661,7,10,4,2,1,1,6,16,2
90001146661,7,10,4,2,1,1,6,34,1
90001146661,7,10,4,2,1,1,6,40,5
90001146661,7,10,4,2,1,1,6,43,1
90001146662,1,10,5,1,1,1,6,40,5
90001146662,1,10,5,1,1,1,6,43,1
90001146751,7,11,4,1,1,1,3,35,5
90001146751,7,11,4,1,1,1,3,35,1
90001146752,1,11,4,2,1,1,3,27,3
90001146752,1,11,4,2,1,1,3,27,1
90001146842,1,9,4,2,1,1,5,20,2
90001146842,1,9,4,2,1,1,5,28,5
90001146842,1,9,4,2,1,1,5,30,3
90001146842,1,9,4,2,1,1,5,34,1
90001146851,7,5,3,1,1,1,5,7,1
90001146851,7,5,3,1,1,1,5,26,5
90001146851,7,5,3,1,1,1,5,30,5
90001146851,7,5,3,1,1,1,5,34,2
90001146951,7,7,5,1,2,3,2,30,3
90001146951,7,7,5,1,2,3,2,36,1
90001146952,1,7,4,2,2,3,2,30,3
90001146952,1,7,4,2,2,3,2,36,1
90001147331,7,7,5,2,1,3,5,24,2
90001147331,7,7,5,2,1,3,5,33,2
90001147331,7,7,5,2,1,3,5,33,1
90001147333,2,7,3,1,1,1,5,14,2
90001147333,2,7,3,1,1,1,5,32,1
90001147333,2,7,3,1,1,1,5,34,3
90001147333,2,7,3,1,1,1,5,35,1
90001147411,7,5,6,1,2,1,6,29,5
90001147411,7,5,6,1,2,1,6,31,3
90001147411,7,5,6,1,2,1,6,33,1
90001147412,1,5,5,2,2,1,6,29,5
90001147412,1,5,5,2,2,1,6,31,3
90001147412,1,5,5,2,2,1,6,33,1
90001147461,7,10,4,1,1,3,2,17,2
90001147461,7,10,4,1,1,3,2,29,5
90001147461,7,10,4,1,1,3,2,31,1
90001147541,7,7,5,1,2,4,2,21,3
90001147541,7,7,5,1,2,4,2,22,3
90001147541,7,7,5,1,2,4,2,23,3
90001147541,7,7,5,1,2,4,2,25,1
90001147601,7,7,5,1,2,1,4,18,5
90001147601,7,7,5,1,2,1,4,19,1
90001147602,1,7,5,2,1,1,4,18,5
90001147602,1,7,5,2,1,1,4,19,1
90001147602,1,7,5,2,1,3,4,19,2
90001147602,1,7,5,2,1,3,4,33,1
90001147731,7,2,5,1,2,20,3,35,5
90001147751,7,7,3,2,1,1,4,14,5
90001147751,7,7,3,2,1,1,4,15,1
90001147751,7,7,3,2,1,1,4,25,3
90001147751,7,7,3,2,1,1,4,26,1
90001147752,1,7,4,1,1,3,4,11,5
90001147752,1,7,4,1,1,3,4,14,2
90001147752,1,7,4,1,1,3,4,31,5
90001147752,1,7,4,1,1,3,4,32,1
90001147822,1,11,4,2,1,1,6,31,5
90001147861,7,6,5,1,2,4,4,19,5
90001147861,7,6,5,1,2,4,4,20,1
90001147951,7,7,5,1,2,3,3,30,3
90001147951,7,7,5,1,2,3,3,32,3
90001147951,7,7,5,1,2,3,3,33,3
90001147951,7,7,5,1,2,3,3,34,1
90001147952,1,7,5,2,2,3,3,30,3
90001147952,1,7,5,2,2,3,3,32,3
90001147952,1,7,5,2,2,3,3,33,3
90001147952,1,7,5,2,2,3,3,34,1
90001147961,7,7,3,1,1,3,4,15,2
90001147961,7,7,3,1,1,3,4,34,3
90001147961,7,7,3,1,1,20,4,35,3
90001147961,7,7,3,1,1,3,4,36,1
90001147961,7,7,3,1,1,3,4,37,5
90001147961,7,7,3,1,1,3,4,45,5
90001147961,7,7,3,1,1,3,4,45,1
90001148011,7,7,3,2,1,2,1,19,5
90001148011,7,7,3,2,1,2,1,25,1
90001148011,7,7,3,2,1,2,1,29,4
90001148011,7,7,3,2,1,2,1,34,1
90001148012,1,7,3,1,1,2,1,19,5
90001148012,1,7,3,1,1,2,1,25,1
90001148012,1,7,3,1,1,2,1,29,4
90001148012,1,7,3,1,1,2,1,34,1
90001148211,7,1,3,2,1,1,7,31,3
90001148211,7,1,3,2,1,1,7,35,1
90001148411,7,10,5,2,2,3,7,18,5
90001148411,7,10,5,2,2,3,7,19,5
90001148411,7,10,5,2,2,3,7,25,5
90001148411,7,10,5,2,2,3,7,30,1
90001148412,1,10,5,1,2,3,7,18,5
90001148412,1,10,5,1,2,3,7,19,5
90001148412,1,10,5,1,2,3,7,25,5
90001148412,1,10,5,1,2,3,7,30,1
90001148412,1,10,5,1,2,3,7,34,3
90001148412,1,10,5,1,2,3,7,35,1
90001148491,7,10,3,2,1,3,5,16,2
90001148491,7,10,3,2,1,3,5,34,1
90001148551,7,10,4,1,1,1,4,26,5
90001148551,7,10,4,1,1,1,4,26,1
90001148551,7,10,4,1,1,3,4,40,5
90001148551,7,10,4,1,1,3,4,44,1
90001148701,7,8,5,1,2,1,3,14,4
90001148701,7,8,5,1,2,1,3,17,1
90001148701,7,8,5,1,2,1,3,36,5
90001148701,7,8,5,1,2,1,3,38,1
90001148711,7,7,4,2,2,20,3,37,5
90001148711,7,7,4,2,2,20,3,37,1
90001148712,1,7,5,1,2,20,3,37,5
90001148712,1,7,5,1,2,20,3,37,1
90001149011,7,3,3,1,1,1,5,15,5
90001149011,7,3,3,1,1,1,5,16,2
90001149011,7,3,3,1,1,1,5,27,5
90001149011,7,3,3,1,1,1,5,28,5
90001149011,7,3,3,1,1,1,5,28,1
90001149012,1,3,3,2,1,1,5,15,4
90001149012,1,3,3,2,1,1,5,28,5
90001149012,1,3,3,2,1,1,5,28,1
90001149151,7,7,5,1,2,20,2,23,5
90001149151,7,7,5,1,2,20,2,26,5
90001149231,7,10,4,2,1,3,1,31,5
90001149231,7,10,4,2,1,3,1,32,5
90001149231,7,10,4,2,1,3,1,37,1
90001149441,7,6,5,2,1,3,6,16,2
90001149441,7,6,5,2,1,3,6,30,5
90001149441,7,6,5,2,1,3,6,33,1
90001149461,7,4,6,1,2,1,4,27,3
90001149461,7,4,6,1,2,1,4,28,3
90001149461,7,4,6,1,2,1,4,29,3
90001149461,7,4,6,1,2,1,4,31,5
90001149461,7,4,6,1,2,1,4,31,3
90001149461,7,4,6,1,2,1,4,32,5
90001149461,7,4,6,1,2,1,4,33,1
90001149462,1,4,5,2,2,1,4,27,3
90001149462,1,4,5,2,2,1,4,28,3
90001149462,1,4,5,2,2,1,4,29,3
90001149462,1,4,5,2,2,1,4,31,5
90001149462,1,4,5,2,2,1,4,33,1
90001149521,7,11,4,1,1,1,6,21,3
90001149521,7,11,4,1,1,1,6,22,1
90001149561,7,6,5,1,2,3,1,19,3
90001149561,7,6,5,1,2,3,1,21,3
90001149761,7,7,5,1,2,3,3,14,5
90001149761,7,7,5,1,2,3,3,16,1
90001149761,7,7,5,1,2,3,3,21,3
90001149761,7,7,5,1,2,3,3,22,1
90001149761,7,7,5,1,2,3,3,28,4
90001149761,7,7,5,1,2,3,3,31,1
90001149762,1,7,5,2,2,3,3,14,5
90001149762,1,7,5,2,2,3,3,16,1
90001149762,1,7,5,2,2,3,3,21,3
90001149762,1,7,5,2,2,3,3,22,1
90001149762,1,7,5,2,2,3,3,28,4
90001149762,1,7,5,2,2,3,3,31,1
90001150121,7,5,5,2,2,1,3,23,3
90001150121,7,5,5,2,2,1,3,25,1
90001150121,7,5,5,2,2,1,3,30,5
90001150121,7,5,5,2,2,1,3,37,1
90001150122,1,5,5,1,2,4,3,27,3
90001150122,1,5,5,1,2,4,3,29,1
90001150351,7,6,5,1,1,4,3,35,5
90001150591,7,7,3,2,2,3,7,27,5
90001150591,7,7,3,2,2,3,7,29,1
90001150611,7,5,4,1,1,3,4,16,2
90001150611,7,5,4,1,1,3,4,25,1
90001150611,7,5,4,1,1,3,4,26,2
90001150611,7,5,4,1,1,3,4,35,1
90001150671,7,7,3,1,1,3,1,25,5
90001150671,7,7,3,1,1,3,1,30,3
90001150671,7,7,3,1,1,3,1,31,1
90001150671,7,7,3,1,1,3,1,36,3
90001150671,7,7,3,1,1,3,1,38,5
90001150671,7,7,3,1,1,3,1,40,1
90001150672,1,7,3,2,1,3,1,36,3
90001150672,1,7,3,2,1,3,1,38,5
90001150672,1,7,3,2,1,3,1,40,1
90001150981,7,8,6,1,2,1,6,20,3
90001150981,7,8,6,1,2,1,6,20,1
90001151031,7,11,5,2,1,3,6,21,2
90001151031,7,11,5,2,1,3,6,33,1
90001151032,1,11,5,1,1,3,6,20,5
90001151032,1,11,5,1,1,3,6,33,1
90001151081,7,10,4,1,1,3,2,12,2
90001151081,7,10,4,1,1,3,2,35,1
90001151082,1,10,4,2,1,1,2,16,2
90001151082,1,10,4,2,1,1,2,33,1
90001151083,2,10,3,1,1,1,2,14,2
90001151083,2,10,3,1,1,1,2,37,1
90001151083,2,10,3,1,1,1,2,39,5
90001151101,7,4,3,2,2,3,4,21,5
90001151161,7,6,5,2,2,3,4,30,3
90001151161,7,6,5,2,2,3,4,31,1
90001151161,7,6,5,2,2,3,4,32,3
90001151161,7,6,5,2,2,3,4,33,1
90001151161,7,6,5,2,2,3,4,35,5
90001151161,7,6,5,2,2,3,4,38,1
90001151162,1,6,5,1,2,18,4,22,5
90001151162,1,6,5,1,2,18,4,25,1
90001151251,7,8,5,1,2,4,7,27,5
90001151251,7,8,5,1,2,4,7,31,1
90001151291,7,8,4,1,1,1,1,25,5
90001151291,7,8,4,1,1,1,1,29,5
90001151291,7,8,4,1,1,1,1,33,1
90001151471,7,6,4,1,1,4,6,12,2
90001151471,7,6,4,1,1,4,6,29,1
90001151473,2,6,3,2,2,3,6,23,3
90001151473,2,6,3,2,2,3,6,26,1
90001151491,7,8,5,2,2,20,5,20,5
90001151491,7,8,5,2,2,1,5,35,5
90001151491,7,8,5,2,2,1,5,39,3
90001151491,7,8,5,2,2,1,5,40,3
90001151491,7,8,5,2,2,1,5,40,1
90001151492,1,8,5,1,2,20,5,13,5
90001151492,1,8,5,1,2,20,5,14,5
90001151492,1,8,5,1,2,2,5,20,5
90001151492,1,8,5,1,2,2,5,24,1
90001151492,1,8,5,1,2,1,5,35,5
90001151492,1,8,5,1,2,1,5,39,3
90001151492,1,8,5,1,2,1,5,40,3
90001151492,1,8,5,1,2,1,5,40,1
90001151541,7,6,5,1,2,1,3,21,5
90001151541,7,6,5,1,2,1,3,24,3
90001151541,7,6,5,1,2,1,3,26,1
90001151542,1,6,5,2,2,1,3,21,5
90001151542,1,6,5,2,2,1,3,24,3
90001151542,1,6,5,2,2,1,3,26,1
90001151911,7,5,3,2,1,3,3,22,5
90001151911,7,5,3,2,1,3,3,22,3
90001151911,7,5,3,2,1,3,3,24,1
90001151941,7,2,5,1,2,1,2,23,5
90001151941,7,2,5,1,2,1,2,25,3
90001151981,7,8,3,1,1,20,5,15,5
90001151981,7,8,3,1,1,20,5,15,1
90001151982,1,8,3,2,1,20,5,15,5
90001151991,7,7,4,1,1,1,7,37,5
90001151991,7,7,4,1,1,1,7,41,5
90001151992,1,7,4,2,1,1,7,37,5
90001151992,1,7,4,2,1,1,7,41,5
90001152081,7,5,3,1,2,4,4,15,4
90001152081,7,5,3,1,2,4,4,31,1
90001152082,1,5,3,2,1,3,4,17,2
90001152082,1,5,3,2,1,3,4,35,1
90001152111,7,6,5,2,2,1,5,20,3
90001152111,7,6,5,2,2,1,5,23,1
90001152112,1,6,6,1,2,1,5,19,5
90001152112,1,6,6,1,2,1,5,25,1
90001152151,7,7,5,1,2,3,5,19,3
90001152151,7,7,5,1,2,3,5,22,1
90001152201,7,3,4,2,1,3,6,18,2
90001152201,7,3,4,2,1,3,6,25,2
90001152201,7,3,4,2,1,3,6,33,1
90001152241,7,3,4,2,2,3,1,21,4
90001152241,7,3,4,2,2,3,1,27,1
90001152261,7,7,4,1,1,4,7,29,3
90001152261,7,7,4,1,1,4,7,32,1
90001152262,1,7,4,2,2,1,7,25,3
90001152262,1,7,4,2,2,1,7,30,1
90001152341,7,6,3,1,1,1,2,22,2
90001152341,7,6,3,1,1,1,2,22,1
90001152342,1,6,3,2,1,1,2,22,2
90001152342,1,6,3,2,1,1,2,31,1
90001152461,7,3,5,2,1,1,6,13,2
90001152461,7,3,5,2,1,9,6,13,2
90001152461,7,3,5,2,1,9,6,16,2
90001152461,7,3,5,2,1,1,6,17,1
90001152461,7,3,5,2,1,1,6,20,3
90001152461,7,3,5,2,1,1,6,23,1
90001152461,7,3,5,2,1,1,6,29,2
90001152461,7,3,5,2,1,9,6,29,2
90001152461,7,3,5,2,1,9,6,31,2
90001152461,7,3,5,2,1,9,6,32,2
90001152461,7,3,5,2,1,1,6,34,1
90001152461,7,3,5,2,1,4,6,36,5
90001152461,7,3,5,2,1,4,6,39,1
90001152541,7,10,5,2,2,4,3,19,5
90001152541,7,10,5,2,2,4,3,25,5
90001152541,7,10,5,2,2,4,3,26,1
90001152541,7,10,5,2,2,4,3,28,5
90001152541,7,10,5,2,2,4,3,32,1
90001152541,7,10,5,2,2,4,3,36,5
90001152541,7,10,5,2,2,4,3,40,1
90001152542,1,10,5,1,2,4,3,25,5
90001152542,1,10,5,1,2,4,3,27,3
90001152542,1,10,5,1,2,4,3,28,3
90001152542,1,10,5,1,2,4,3,30,1
90001152542,1,10,5,1,2,4,3,36,5
90001152542,1,10,5,1,2,4,3,40,1
90001152641,7,7,4,2,1,1,3,35,2
90001152641,7,7,4,2,1,1,3,40,1
90001152642,1,7,4,1,1,1,3,14,2
90001152642,1,7,4,1,1,1,3,32,1
90001152741,7,10,5,2,2,1,7,27,3
90001152741,7,10,5,2,2,1,7,29,1
90001152991,7,5,4,1,2,1,4,14,5
90001152991,7,5,4,1,2,1,4,14,1
90001152992,1,5,4,2,2,1,4,16,5
90001152992,1,5,4,2,2,1,4,16,1
90001153191,7,11,4,1,1,3,4,23,5
90001153191,7,11,4,1,1,3,4,26,1
90001153192,1,11,4,2,1,3,4,16,5
90001153281,7,8,3,1,1,4,4,7,2
90001153281,7,8,3,1,1,4,4,31,3
90001153281,7,8,3,1,1,4,4,33,1
90001153282,1,8,3,2,1,3,4,14,2
90001153282,1,8,3,2,1,3,4,35,1
90001153331,7,4,3,2,1,1,7,16,2
90001153331,7,4,3,2,1,1,7,33,1
90001153332,1,4,3,1,1,1,7,16,2
90001153332,1,4,3,1,1,1,7,18,1
90001153332,1,4,3,1,1,1,7,31,2
90001153332,1,4,3,1,1,1,7,33,2
90001153332,1,4,3,1,1,1,7,48,1
90001153401,7,4,5,1,2,1,4,17,3
90001153401,7,4,5,1,2,20,4,26,3
90001153911,7,7,4,2,1,4,7,17,5
90001153911,7,7,4,2,1,4,7,18,1
90001153911,7,7,4,2,1,3,7,37,5
90001153911,7,7,4,2,1,3,7,41,3
90001153911,7,7,4,2,1,3,7,42,3
90001153911,7,7,4,2,1,3,7,42,1
90001153912,1,7,4,1,1,3,7,37,5
90001153912,1,7,4,1,1,3,7,41,3
90001153912,1,7,4,1,1,3,7,42,3
90001153912,1,7,4,1,1,3,7,42,1
90001154031,7,6,5,1,2,1,2,35,3
90001154031,7,6,5,1,2,1,2,36,1
90001154071,7,9,5,2,1,1,4,16,2
90001154071,7,9,5,2,1,1,4,34,1
90001154072,2,9,3,2,1,3,4,20,3
90001154072,2,9,3,2,1,3,4,22,3
90001154072,2,9,3,2,1,3,4,24,1
90001154121,7,4,4,1,1,20,5,14,2
90001154121,7,4,4,1,1,20,5,32,1
90001154121,7,4,4,1,1,20,5,38,5
90001154121,7,4,4,1,1,20,5,43,1
90001154131,7,6,3,2,1,1,7,1,1
90001154131,7,6,3,2,1,1,7,40,5
90001154131,7,6,3,2,1,18,7,45,5
90001154131,7,6,3,2,1,18,7,48,3
90001154151,7,11,4,1,1,1,7,21,5
90001154151,7,11,4,1,1,1,7,22,1
90001154152,1,11,4,2,1,1,7,21,5
90001154152,1,11,4,2,1,3,7,22,3
90001154152,1,11,4,2,1,3,7,24,1
90001154401,7,5,5,1,2,1,6,18,5
90001154401,7,5,5,1,2,1,6,19,1
90001154401,7,5,5,1,2,1,6,25,3
90001154401,7,5,5,1,2,1,6,26,5
90001154401,7,5,5,1,2,1,6,27,3
90001154401,7,5,5,1,2,1,6,29,5
90001154401,7,5,5,1,2,1,6,31,1
90001154402,1,5,4,2,1,1,6,18,2
90001154402,1,5,4,2,1,1,6,31,1
90001154431,7,6,5,1,2,2,7,19,5
90001154431,7,6,5,1,2,2,7,25,5
90001154431,7,6,5,1,2,2,7,39,5
90001154431,7,6,5,1,2,2,7,43,1
90001154432,1,6,5,2,2,2,7,19,4
90001154432,1,6,5,2,2,2,7,25,5
90001154432,1,6,5,2,2,2,7,39,5
90001154432,1,6,5,2,2,2,7,43,1
90001154522,6,5,4,2,2,3,6,36,3
90001154522,6,5,4,2,2,3,6,37,1
90001154701,7,6,4,1,2,15,6,33,3
90001154701,7,6,4,1,2,3,6,34,1
90001154702,1,6,3,2,1,1,6,12,2
90001154702,1,6,3,2,1,1,6,39,1
90001154881,7,6,5,1,2,3,7,22,3
90001154881,7,6,5,1,2,3,7,25,1
90001154882,1,6,5,2,2,3,7,22,3
90001154882,1,6,5,2,2,3,7,25,1
90001154901,7,7,5,1,1,1,6,29,3
90001154901,7,7,5,1,1,1,6,32,1
90001154902,1,7,5,2,2,1,6,29,3
90001154902,1,7,5,2,2,1,6,32,1
90001154951,7,7,4,2,2,3,7,29,5
90001154951,7,7,4,2,2,3,7,32,3
90001154951,7,7,4,2,2,3,7,32,1
90001154952,1,7,5,1,2,3,7,37,5
90001154952,1,7,5,1,2,3,7,43,1
90001155001,7,11,3,1,1,1,6,18,2
90001155001,7,11,3,1,1,1,6,24,3
90001155001,7,11,3,1,1,1,6,25,5
90001155001,7,11,3,1,1,1,6,37,5
90001155001,7,11,3,1,1,1,6,42,1
90001155002,5,11,3,1,1,1,6,14,2
90001155002,5,11,3,1,1,1,6,25,1
90001155111,7,9,3,2,1,3,7,27,4
90001155111,7,9,3,2,1,3,7,31,1
90001155111,7,9,3,2,1,3,7,37,5
90001155111,7,9,3,2,1,3,7,45,1
90001155121,7,9,4,1,1,3,2,16,5
90001155121,7,9,4,1,1,3,2,17,1
90001155181,7,11,4,1,1,1,6,20,5
90001155181,7,11,4,1,1,1,6,22,2
90001155181,7,11,4,1,1,1,6,27,2
90001155181,7,11,4,1,1,1,6,35,1
90001155182,1,11,5,2,2,1,6,21,3
90001155182,1,11,5,2,2,1,6,35,1
90001155183,2,11,3,2,1,1,6,20,5
90001155183,2,11,3,2,1,1,6,22,2
90001155183,2,11,3,2,1,1,6,40,1
90001155521,7,7,4,1,1,1,6,42,2
90001155522,1,7,4,2,1,1,6,21,2
90001155522,1,7,4,2,1,1,6,23,2
90001155522,1,7,4,2,1,1,6,27,1
90001155522,1,7,4,2,1,3,6,33,3
90001155522,1,7,4,2,1,3,6,37,1
90001155523,2,7,2,2,2,3,6,16,4
90001155523,2,7,2,2,2,20,6,30,1
90001155541,7,9,3,2,1,3,4,15,2
90001155541,7,9,3,2,1,3,4,32,1
90001155542,2,9,2,2,1,1,4,14,2
90001155542,2,9,2,2,1,1,4,33,1
90001155591,7,6,5,1,1,1,6,13,2
90001155661,7,6,5,2,1,20,7,30,3
90001155661,7,6,5,2,1,20,7,31,1
90001155661,7,6,5,2,1,11,7,31,3
90001155661,7,6,5,2,1,11,7,35,1
90001155671,7,5,5,1,2,4,7,22,5
90001155671,7,5,5,1,2,4,7,23,3
90001155671,7,5,5,1,2,4,7,25,3
90001155671,7,5,5,1,2,4,7,26,1
90001155831,7,11,4,1,1,3,7,24,5
90001155831,7,11,4,1,1,3,7,28,5
90001155831,7,11,4,1,1,1,7,29,1
90001155832,1,11,4,2,1,3,7,17,5
90001155832,1,11,4,2,1,3,7,24,5
90001155832,1,11,4,2,1,3,7,28,5
90001155832,1,11,4,2,1,3,7,29,1
90001155851,7,3,3,2,1,1,1,19,2
90001155851,7,3,3,2,1,1,1,30,3
90001155851,7,3,3,2,1,1,1,32,3
90001155851,7,3,3,2,1,1,1,33,3
90001155851,7,3,3,2,1,1,1,35,1
90001155852,1,3,3,1,1,1,1,31,3
90001155852,1,3,3,1,1,1,1,32,3
90001155852,1,3,3,1,1,1,1,33,3
90001155852,1,3,3,1,1,1,1,35,1
90001156191,7,11,5,1,2,3,4,15,5
90001156191,7,11,5,1,2,3,4,17,1
90001156192,1,11,4,2,1,3,4,15,5
90001156192,1,11,4,2,1,3,4,31,1
90001156211,7,2,3,2,1,20,3,9,3
90001156211,7,2,3,2,1,20,3,9,1
90001156341,7,9,4,1,1,1,2,24,3
90001156341,7,9,4,1,1,1,2,27,1
90001156342,1,9,4,2,1,1,2,24,3
90001156342,1,9,4,2,1,1,2,27,1
90001156471,7,2,6,1,2,1,4,33,5
90001156471,7,2,6,1,2,1,4,37,1
90001156811,7,7,3,2,2,3,1,27,3
90001156811,7,7,3,2,2,3,1,28,1
90001156812,1,7,3,1,1,3,1,27,3
90001156812,1,7,3,1,1,3,1,28,1
90001157011,7,8,5,2,2,1,1,20,4
90001157011,7,8,5,2,2,1,1,27,3
90001157011,7,8,5,2,2,1,1,29,1
90001157012,1,8,6,1,2,1,1,20,4
90001157012,1,8,6,1,2,1,1,27,3
90001157012,1,8,6,1,2,1,1,29,1
90001157101,7,11,5,1,2,4,5,15,5
90001157101,7,11,5,1,2,4,5,28,5
90001157101,7,11,5,1,2,4,5,28,1
90001157101,7,11,5,1,2,4,5,37,1
90001157101,7,11,5,1,2,4,5,39,3
90001157101,7,11,5,1,2,4,5,40,1
90001157102,1,11,4,2,1,3,5,17,2
90001157102,1,11,4,2,1,3,5,34,1
90001157102,1,11,4,2,1,3,5,37,5
90001157102,1,11,4,2,1,3,5,40,1
90001157211,7,6,3,1,1,1,7,27,5
90001157211,7,6,3,1,1,1,7,29,3
90001157211,7,6,3,1,1,1,7,30,3
90001157211,7,6,3,1,1,1,7,32,1
90001157212,1,6,3,2,2,1,7,27,5
90001157212,1,6,3,2,2,1,7,29,3
90001157212,1,6,3,2,2,1,7,30,3
90001157212,1,6,3,2,2,1,7,32,1
90001157291,7,6,3,2,1,1,7,20,3
90001157291,7,6,3,2,1,1,7,23,5
90001157291,7,6,3,2,1,1,7,25,5
90001157291,7,6,3,2,1,1,7,27,5
90001157291,7,6,3,2,1,1,7,37,1
